"learning_rate","max_bin","num_leaves","nrounds","boosting","max_depth","bagging_fraction","feature_fraction","accuracy"
0.01,2048,50,150,"dart",20,1,1,0.641128183540307
0.1,256,60,150,"dart",20,1,1,0.621360746297701
0.05,256,60,150,"dart",20,1,1,0
0.01,256,60,150,"dart",20,1,1,0
0.1,512,60,150,"dart",20,1,1,0
0.05,512,60,150,"dart",20,1,1,0.686532725980231
0.01,512,60,150,"dart",20,1,1,0
0.1,1024,60,150,"dart",20,1,1,0
0.05,1024,60,150,"dart",20,1,1,0
0.01,1024,60,150,"dart",20,1,1,0.642987772186987
0.1,2048,60,150,"dart",20,1,1,0
0.05,2048,60,150,"dart",20,1,1,0
0.01,2048,60,150,"dart",20,1,1,0.656173675452636
0.1,256,70,150,"dart",20,1,1,0
0.05,256,70,150,"dart",20,1,1,0
0.01,256,70,150,"dart",20,1,1,0
0.1,512,70,150,"dart",20,1,1,0
0.05,512,70,150,"dart",20,1,1,0
0.01,512,70,150,"dart",20,1,1,0.638775153592292
0.1,1024,70,150,"dart",20,1,1,0
0.05,1024,70,150,"dart",20,1,1,0
0.01,1024,70,150,"dart",20,1,1,0.655354582749213
0.1,2048,70,150,"dart",20,1,1,0.673490784462457
0.05,2048,70,150,"dart",20,1,1,0
0.01,2048,70,150,"dart",20,1,1,0.669111368808156
0.1,256,40,100,"gbdt",10,0.8,1,0
0.05,256,40,100,"gbdt",10,0.8,1,0
0.01,256,40,100,"gbdt",10,0.8,1,0
0.1,512,40,100,"gbdt",10,0.8,1,0
0.05,512,40,100,"gbdt",10,0.8,1,0
0.01,512,40,100,"gbdt",10,0.8,1,0.60631029018717
0.1,1024,40,100,"gbdt",10,0.8,1,-1
0.05,1024,40,100,"gbdt",10,0.8,1,0
0.01,1024,40,100,"gbdt",10,0.8,1,0
0.1,2048,40,100,"gbdt",10,0.8,1,-1
0.05,2048,40,100,"gbdt",10,0.8,1,0
0.01,2048,40,100,"gbdt",10,0.8,1,0
0.1,256,50,100,"gbdt",10,0.8,1,-1
0.05,256,50,100,"gbdt",10,0.8,1,0.626624782071699
0.01,256,50,100,"gbdt",10,0.8,1,0
0.1,512,50,100,"gbdt",10,0.8,1,0
0.05,512,50,100,"gbdt",10,0.8,1,0
0.01,512,50,100,"gbdt",10,0.8,1,0
0.1,1024,50,100,"gbdt",10,0.8,1,0
0.05,1024,50,100,"gbdt",10,0.8,1,0
0.01,1024,50,100,"gbdt",10,0.8,1,0.632820101428498
0.1,2048,50,100,"gbdt",10,0.8,1,-1
0.05,2048,50,100,"gbdt",10,0.8,1,0
0.01,2048,50,100,"gbdt",10,0.8,1,0
0.1,256,60,100,"gbdt",10,0.8,1,-1
0.05,256,60,100,"gbdt",10,0.8,1,0
0.01,256,60,100,"gbdt",10,0.8,1,0
0.1,512,60,100,"gbdt",10,0.8,1,0
0.05,512,60,100,"gbdt",10,0.8,1,0
0.01,512,60,100,"gbdt",10,0.8,1,0
0.1,1024,60,100,"gbdt",10,0.8,1,0
0.05,1024,60,100,"gbdt",10,0.8,1,0
0.01,1024,60,100,"gbdt",10,0.8,1,0
0.1,2048,60,100,"gbdt",10,0.8,1,-1
0.05,2048,60,100,"gbdt",10,0.8,1,0.716354650262308
0.01,2048,60,100,"gbdt",10,0.8,1,0
0.1,256,70,100,"gbdt",10,0.8,1,0
0.05,256,70,100,"gbdt",10,0.8,1,0.663768898702557
0.01,256,70,100,"gbdt",10,0.8,1,0
0.1,512,70,100,"gbdt",10,0.8,1,0
0.05,512,70,100,"gbdt",10,0.8,1,0.688524362299099
0.01,512,70,100,"gbdt",10,0.8,1,0
0.1,1024,70,100,"gbdt",10,0.8,1,0
0.05,1024,70,100,"gbdt",10,0.8,1,0
0.01,1024,70,100,"gbdt",10,0.8,1,0
0.1,2048,70,100,"gbdt",10,0.8,1,0
0.05,2048,70,100,"gbdt",10,0.8,1,0
0.01,2048,70,100,"gbdt",10,0.8,1,0.665767484898909
0.1,256,40,150,"gbdt",10,0.8,1,0
0.05,256,40,150,"gbdt",10,0.8,1,0.520164573098811
0.01,256,40,150,"gbdt",10,0.8,1,0
0.1,512,40,150,"gbdt",10,0.8,1,-1
0.05,512,40,150,"gbdt",10,0.8,1,0
0.01,512,40,150,"gbdt",10,0.8,1,0
0.1,1024,40,150,"gbdt",10,0.8,1,0
0.05,1024,40,150,"gbdt",10,0.8,1,0
0.01,1024,40,150,"gbdt",10,0.8,1,0.633874497126722
0.1,2048,40,150,"gbdt",10,0.8,1,0
0.05,2048,40,150,"gbdt",10,0.8,1,0.552696949599488
0.01,2048,40,150,"gbdt",10,0.8,1,0
0.1,256,50,150,"gbdt",10,0.8,1,0
0.05,256,50,150,"gbdt",10,0.8,1,0
0.01,256,50,150,"gbdt",10,0.8,1,0
0.1,512,50,150,"gbdt",10,0.8,1,0
0.05,512,50,150,"gbdt",10,0.8,1,0
0.01,512,50,150,"gbdt",10,0.8,1,0
0.1,1024,50,150,"gbdt",10,0.8,1,0
0.05,1024,50,150,"gbdt",10,0.8,1,0.307843830295906
0.01,1024,50,150,"gbdt",10,0.8,1,0
0.1,2048,50,150,"gbdt",10,0.8,1,0
0.05,2048,50,150,"gbdt",10,0.8,1,0.612171022585116
0.01,2048,50,150,"gbdt",10,0.8,1,0.661042561049709
0.1,256,60,150,"gbdt",10,0.8,1,-1
0.05,256,60,150,"gbdt",10,0.8,1,0.326436738243786
0.01,256,60,150,"gbdt",10,0.8,1,0
0.1,512,60,150,"gbdt",10,0.8,1,0
0.05,512,60,150,"gbdt",10,0.8,1,0
0.01,512,60,150,"gbdt",10,0.8,1,0
0.1,1024,60,150,"gbdt",10,0.8,1,0
0.05,1024,60,150,"gbdt",10,0.8,1,-1
0.01,1024,60,150,"gbdt",10,0.8,1,0
0.1,2048,60,150,"gbdt",10,0.8,1,0
0.05,2048,60,150,"gbdt",10,0.8,1,0
0.01,2048,60,150,"gbdt",10,0.8,1,0.673346822714582
0.1,256,70,150,"gbdt",10,0.8,1,0
0.05,256,70,150,"gbdt",10,0.8,1,0
0.01,256,70,150,"gbdt",10,0.8,1,0
0.1,512,70,150,"gbdt",10,0.8,1,-1
0.05,512,70,150,"gbdt",10,0.8,1,0.285178294142643
0.01,512,70,150,"gbdt",10,0.8,1,0
0.1,1024,70,150,"gbdt",10,0.8,1,0
0.05,1024,70,150,"gbdt",10,0.8,1,0
0.01,1024,70,150,"gbdt",10,0.8,1,0.668814509755642
0.1,2048,70,150,"gbdt",10,0.8,1,0
0.05,2048,70,150,"gbdt",10,0.8,1,0.610066202547229
0.01,2048,70,150,"gbdt",10,0.8,1,0.683386417159446
0.1,256,40,100,"dart",10,0.8,1,0
0.05,256,40,100,"dart",10,0.8,1,0
0.01,256,40,100,"dart",10,0.8,1,0
0.1,512,40,100,"dart",10,0.8,1,0.628364237121877
0.05,512,40,100,"dart",10,0.8,1,0
0.01,512,40,100,"dart",10,0.8,1,0
0.1,1024,40,100,"dart",10,0.8,1,0
0.05,1024,40,100,"dart",10,0.8,1,0
0.01,1024,40,100,"dart",10,0.8,1,0
0.1,2048,40,100,"dart",10,0.8,1,0
0.05,2048,40,100,"dart",10,0.8,1,0
0.01,2048,40,100,"dart",10,0.8,1,0
0.1,256,50,100,"dart",10,0.8,1,0
0.05,256,50,100,"dart",10,0.8,1,0
0.01,256,50,100,"dart",10,0.8,1,0
0.1,512,50,100,"dart",10,0.8,1,0
0.05,512,50,100,"dart",10,0.8,1,0.647338395491714
0.01,512,50,100,"dart",10,0.8,1,0
0.1,1024,50,100,"dart",10,0.8,1,0
0.05,1024,50,100,"dart",10,0.8,1,0
0.01,1024,50,100,"dart",10,0.8,1,0
0.1,2048,50,100,"dart",10,0.8,1,0
0.05,2048,50,100,"dart",10,0.8,1,0
0.01,2048,50,100,"dart",10,0.8,1,0
0.1,256,60,100,"dart",10,0.8,1,0
0.05,256,60,100,"dart",10,0.8,1,0
0.01,256,60,100,"dart",10,0.8,1,0
0.1,512,60,100,"dart",10,0.8,1,0
0.05,512,60,100,"dart",10,0.8,1,0
0.01,512,60,100,"dart",10,0.8,1,0.612764740690143
0.1,1024,60,100,"dart",10,0.8,1,0.612439089288055
0.05,1024,60,100,"dart",10,0.8,1,0
0.01,1024,60,100,"dart",10,0.8,1,0
0.1,2048,60,100,"dart",10,0.8,1,0
0.05,2048,60,100,"dart",10,0.8,1,0
0.01,2048,60,100,"dart",10,0.8,1,0
0.1,256,70,100,"dart",10,0.8,1,0
0.05,256,70,100,"dart",10,0.8,1,0
0.01,256,70,100,"dart",10,0.8,1,0
0.1,512,70,100,"dart",10,0.8,1,0
0.05,512,70,100,"dart",10,0.8,1,0
0.01,512,70,100,"dart",10,0.8,1,0
0.1,1024,70,100,"dart",10,0.8,1,0
0.05,1024,70,100,"dart",10,0.8,1,0
0.01,1024,70,100,"dart",10,0.8,1,0.633399919778557
0.1,2048,70,100,"dart",10,0.8,1,0.635253551387394
0.05,2048,70,100,"dart",10,0.8,1,0.703271009479633
0.01,2048,70,100,"dart",10,0.8,1,0
0.1,256,40,150,"dart",10,0.8,1,0.602661604508286
0.05,256,40,150,"dart",10,0.8,1,0
0.01,256,40,150,"dart",10,0.8,1,0
0.1,512,40,150,"dart",10,0.8,1,0.579731973010647
0.05,512,40,150,"dart",10,0.8,1,0
0.01,512,40,150,"dart",10,0.8,1,0
0.1,1024,40,150,"dart",10,0.8,1,0
0.05,1024,40,150,"dart",10,0.8,1,0.662474235811329
0.01,1024,40,150,"dart",10,0.8,1,0.603745785395726
0.1,2048,40,150,"dart",10,0.8,1,0
0.05,2048,40,150,"dart",10,0.8,1,0.676153580378312
0.01,2048,40,150,"dart",10,0.8,1,0
0.1,256,50,150,"dart",10,0.8,1,0.533287927467107
0.05,256,50,150,"dart",10,0.8,1,0
0.01,256,50,150,"dart",10,0.8,1,0
0.1,512,50,150,"dart",10,0.8,1,0
0.05,512,50,150,"dart",10,0.8,1,0
0.01,512,50,150,"dart",10,0.8,1,0
0.1,1024,50,150,"dart",10,0.8,1,0
0.05,1024,50,150,"dart",10,0.8,1,0
0.01,1024,50,150,"dart",10,0.8,1,0
0.1,2048,50,150,"dart",10,0.8,1,0
0.05,2048,50,150,"dart",10,0.8,1,0
0.01,2048,50,150,"dart",10,0.8,1,0.627804275564628
0.1,256,60,150,"dart",10,0.8,1,0
0.05,256,60,150,"dart",10,0.8,1,0
0.01,256,60,150,"dart",10,0.8,1,0
0.1,512,60,150,"dart",10,0.8,1,0
0.05,512,60,150,"dart",10,0.8,1,0
0.01,512,60,150,"dart",10,0.8,1,0
0.1,1024,60,150,"dart",10,0.8,1,0.594718887384185
0.05,1024,60,150,"dart",10,0.8,1,0
0.01,1024,60,150,"dart",10,0.8,1,0.628482385039098
0.1,2048,60,150,"dart",10,0.8,1,0
0.05,2048,60,150,"dart",10,0.8,1,0
0.01,2048,60,150,"dart",10,0.8,1,0
0.1,256,70,150,"dart",10,0.8,1,0
0.05,256,70,150,"dart",10,0.8,1,0
0.01,256,70,150,"dart",10,0.8,1,0
0.1,512,70,150,"dart",10,0.8,1,0
0.05,512,70,150,"dart",10,0.8,1,0
0.01,512,70,150,"dart",10,0.8,1,0
0.1,1024,70,150,"dart",10,0.8,1,0
0.05,1024,70,150,"dart",10,0.8,1,0.700831602482893
0.01,1024,70,150,"dart",10,0.8,1,0
0.1,2048,70,150,"dart",10,0.8,1,0
0.05,2048,70,150,"dart",10,0.8,1,0
0.01,2048,70,150,"dart",10,0.8,1,0
0.1,256,40,100,"gbdt",15,0.8,1,0
0.05,256,40,100,"gbdt",15,0.8,1,0.602846272681422
0.01,256,40,100,"gbdt",15,0.8,1,0.598953348450972
0.1,512,40,100,"gbdt",15,0.8,1,0
0.05,512,40,100,"gbdt",15,0.8,1,0
0.01,512,40,100,"gbdt",15,0.8,1,0
0.1,1024,40,100,"gbdt",15,0.8,1,0
0.05,1024,40,100,"gbdt",15,0.8,1,0.613400158060071
0.01,1024,40,100,"gbdt",15,0.8,1,0
0.1,2048,40,100,"gbdt",15,0.8,1,0
0.05,2048,40,100,"gbdt",15,0.8,1,0.651877658328137
0.01,2048,40,100,"gbdt",15,0.8,1,0
0.1,256,50,100,"gbdt",15,0.8,1,0
0.05,256,50,100,"gbdt",15,0.8,1,0
0.01,256,50,100,"gbdt",15,0.8,1,0
0.1,512,50,100,"gbdt",15,0.8,1,0
0.05,512,50,100,"gbdt",15,0.8,1,0.626918662605291
0.01,512,50,100,"gbdt",15,0.8,1,0.629575501483302
0.1,1024,50,100,"gbdt",15,0.8,1,-1
0.05,1024,50,100,"gbdt",15,0.8,1,0
0.01,1024,50,100,"gbdt",15,0.8,1,0
0.1,2048,50,100,"gbdt",15,0.8,1,0
0.05,2048,50,100,"gbdt",15,0.8,1,0
0.01,2048,50,100,"gbdt",15,0.8,1,0
0.1,256,60,100,"gbdt",15,0.8,1,-1
0.05,256,60,100,"gbdt",15,0.8,1,0
0.01,256,60,100,"gbdt",15,0.8,1,0.623437766825653
0.1,512,60,100,"gbdt",15,0.8,1,0
0.05,512,60,100,"gbdt",15,0.8,1,0.677972462599731
0.01,512,60,100,"gbdt",15,0.8,1,0
0.1,1024,60,100,"gbdt",15,0.8,1,0
0.05,1024,60,100,"gbdt",15,0.8,1,0
0.01,1024,60,100,"gbdt",15,0.8,1,0
0.1,2048,60,100,"gbdt",15,0.8,1,0
0.05,2048,60,100,"gbdt",15,0.8,1,0
0.01,2048,60,100,"gbdt",15,0.8,1,0
0.1,256,70,100,"gbdt",15,0.8,1,0
0.05,256,70,100,"gbdt",15,0.8,1,0
0.01,256,70,100,"gbdt",15,0.8,1,0
0.1,512,70,100,"gbdt",15,0.8,1,0
0.05,512,70,100,"gbdt",15,0.8,1,0
0.01,512,70,100,"gbdt",15,0.8,1,0
0.1,1024,70,100,"gbdt",15,0.8,1,0
0.05,1024,70,100,"gbdt",15,0.8,1,0.70700408652796
0.01,1024,70,100,"gbdt",15,0.8,1,0
0.1,2048,70,100,"gbdt",15,0.8,1,0
0.05,2048,70,100,"gbdt",15,0.8,1,0.707149041115475
0.01,2048,70,100,"gbdt",15,0.8,1,0
0.1,256,40,150,"gbdt",15,0.8,1,-1
0.05,256,40,150,"gbdt",15,0.8,1,0.498478969670735
0.01,256,40,150,"gbdt",15,0.8,1,0
0.1,512,40,150,"gbdt",15,0.8,1,0
0.05,512,40,150,"gbdt",15,0.8,1,0
0.01,512,40,150,"gbdt",15,0.8,1,0.627358490566038
0.1,1024,40,150,"gbdt",15,0.8,1,-1
0.05,1024,40,150,"gbdt",15,0.8,1,0
0.01,1024,40,150,"gbdt",15,0.8,1,0
0.1,2048,40,150,"gbdt",15,0.8,1,0
0.05,2048,40,150,"gbdt",15,0.8,1,0.593771718367136
0.01,2048,40,150,"gbdt",15,0.8,1,0
0.1,256,50,150,"gbdt",15,0.8,1,0
0.05,256,50,150,"gbdt",15,0.8,1,0
0.01,256,50,150,"gbdt",15,0.8,1,0
0.1,512,50,150,"gbdt",15,0.8,1,0
0.05,512,50,150,"gbdt",15,0.8,1,0
0.01,512,50,150,"gbdt",15,0.8,1,0
0.1,1024,50,150,"gbdt",15,0.8,1,-1
0.05,1024,50,150,"gbdt",15,0.8,1,0
0.01,1024,50,150,"gbdt",15,0.8,1,0.662151562928162
0.1,2048,50,150,"gbdt",15,0.8,1,0
0.05,2048,50,150,"gbdt",15,0.8,1,0
0.01,2048,50,150,"gbdt",15,0.8,1,0
0.1,256,60,150,"gbdt",15,0.8,1,0
0.05,256,60,150,"gbdt",15,0.8,1,0
0.01,256,60,150,"gbdt",15,0.8,1,0
0.1,512,60,150,"gbdt",15,0.8,1,0
0.05,512,60,150,"gbdt",15,0.8,1,0
0.01,512,60,150,"gbdt",15,0.8,1,0.657623221327784
0.1,1024,60,150,"gbdt",15,0.8,1,0
0.05,1024,60,150,"gbdt",15,0.8,1,0
0.01,1024,60,150,"gbdt",15,0.8,1,0
0.1,2048,60,150,"gbdt",15,0.8,1,0
0.05,2048,60,150,"gbdt",15,0.8,1,0.484193992923039
0.01,2048,60,150,"gbdt",15,0.8,1,0
0.1,256,70,150,"gbdt",15,0.8,1,0
0.05,256,70,150,"gbdt",15,0.8,1,0.402357199874505
0.01,256,70,150,"gbdt",15,0.8,1,0
0.1,512,70,150,"gbdt",15,0.8,1,0
0.05,512,70,150,"gbdt",15,0.8,1,0
0.01,512,70,150,"gbdt",15,0.8,1,0.668778767528584
0.1,1024,70,150,"gbdt",15,0.8,1,-1
0.05,1024,70,150,"gbdt",15,0.8,1,0.617982113001037
0.01,1024,70,150,"gbdt",15,0.8,1,0
0.1,2048,70,150,"gbdt",15,0.8,1,0
0.05,2048,70,150,"gbdt",15,0.8,1,0.632520263857063
0.01,2048,70,150,"gbdt",15,0.8,1,0
0.1,256,40,100,"dart",15,0.8,1,0
0.05,256,40,100,"dart",15,0.8,1,0
0.01,256,40,100,"dart",15,0.8,1,0.584074653598249
0.1,512,40,100,"dart",15,0.8,1,0
0.05,512,40,100,"dart",15,0.8,1,0
0.01,512,40,100,"dart",15,0.8,1,0
0.1,1024,40,100,"dart",15,0.8,1,0
0.05,1024,40,100,"dart",15,0.8,1,0
0.01,1024,40,100,"dart",15,0.8,1,0
0.1,2048,40,100,"dart",15,0.8,1,0
0.05,2048,40,100,"dart",15,0.8,1,0
0.01,2048,40,100,"dart",15,0.8,1,0
0.1,256,50,100,"dart",15,0.8,1,0
0.05,256,50,100,"dart",15,0.8,1,0.638676862467882
0.01,256,50,100,"dart",15,0.8,1,0
0.1,512,50,100,"dart",15,0.8,1,0
0.05,512,50,100,"dart",15,0.8,1,0
0.01,512,50,100,"dart",15,0.8,1,0
0.1,1024,50,100,"dart",15,0.8,1,0
0.05,1024,50,100,"dart",15,0.8,1,0
0.01,1024,50,100,"dart",15,0.8,1,0
0.1,2048,50,100,"dart",15,0.8,1,0
0.05,2048,50,100,"dart",15,0.8,1,0
0.01,2048,50,100,"dart",15,0.8,1,0.635509704014646
0.1,256,60,100,"dart",15,0.8,1,0
0.05,256,60,100,"dart",15,0.8,1,0
0.01,256,60,100,"dart",15,0.8,1,0
0.1,512,60,100,"dart",15,0.8,1,0
0.05,512,60,100,"dart",15,0.8,1,0
0.01,512,60,100,"dart",15,0.8,1,0.623003895902749
0.1,1024,60,100,"dart",15,0.8,1,0
0.05,1024,60,100,"dart",15,0.8,1,0
0.01,1024,60,100,"dart",15,0.8,1,0
0.1,2048,60,100,"dart",15,0.8,1,0
0.05,2048,60,100,"dart",15,0.8,1,0
0.01,2048,60,100,"dart",15,0.8,1,0
0.1,256,70,100,"dart",15,0.8,1,0
0.05,256,70,100,"dart",15,0.8,1,0.661303677875164
0.01,256,70,100,"dart",15,0.8,1,0
0.1,512,70,100,"dart",15,0.8,1,0
0.05,512,70,100,"dart",15,0.8,1,0
0.01,512,70,100,"dart",15,0.8,1,0
0.1,1024,70,100,"dart",15,0.8,1,0
0.05,1024,70,100,"dart",15,0.8,1,0.706838282307995
0.01,1024,70,100,"dart",15,0.8,1,0.649109621410388
0.1,2048,70,100,"dart",15,0.8,1,0
0.05,2048,70,100,"dart",15,0.8,1,0
0.01,2048,70,100,"dart",15,0.8,1,0.661619400880847
0.1,256,40,150,"dart",15,0.8,1,0
0.05,256,40,150,"dart",15,0.8,1,0
0.01,256,40,150,"dart",15,0.8,1,0
0.1,512,40,150,"dart",15,0.8,1,0
0.05,512,40,150,"dart",15,0.8,1,0
0.01,512,40,150,"dart",15,0.8,1,0
0.1,1024,40,150,"dart",15,0.8,1,0.652841705619075
0.05,1024,40,150,"dart",15,0.8,1,0.672445324320997
0.01,1024,40,150,"dart",15,0.8,1,0
0.1,2048,40,150,"dart",15,0.8,1,0
0.05,2048,40,150,"dart",15,0.8,1,0
0.01,2048,40,150,"dart",15,0.8,1,0
0.1,256,50,150,"dart",15,0.8,1,0
0.05,256,50,150,"dart",15,0.8,1,0
0.01,256,50,150,"dart",15,0.8,1,0
0.1,512,50,150,"dart",15,0.8,1,0
0.05,512,50,150,"dart",15,0.8,1,0
0.01,512,50,150,"dart",15,0.8,1,0
0.1,1024,50,150,"dart",15,0.8,1,0
0.05,1024,50,150,"dart",15,0.8,1,0
0.01,1024,50,150,"dart",15,0.8,1,0
0.1,2048,50,150,"dart",15,0.8,1,0.656849799247825
0.05,2048,50,150,"dart",15,0.8,1,0
0.01,2048,50,150,"dart",15,0.8,1,0
0.1,256,60,150,"dart",15,0.8,1,0
0.05,256,60,150,"dart",15,0.8,1,0
0.01,256,60,150,"dart",15,0.8,1,0
0.1,512,60,150,"dart",15,0.8,1,0
0.05,512,60,150,"dart",15,0.8,1,0
0.01,512,60,150,"dart",15,0.8,1,0
0.1,1024,60,150,"dart",15,0.8,1,0
0.05,1024,60,150,"dart",15,0.8,1,0
0.01,1024,60,150,"dart",15,0.8,1,0
0.1,2048,60,150,"dart",15,0.8,1,0
0.05,2048,60,150,"dart",15,0.8,1,0
0.01,2048,60,150,"dart",15,0.8,1,0
0.1,256,70,150,"dart",15,0.8,1,0
0.05,256,70,150,"dart",15,0.8,1,0
0.01,256,70,150,"dart",15,0.8,1,0
0.1,512,70,150,"dart",15,0.8,1,0
0.05,512,70,150,"dart",15,0.8,1,0
0.01,512,70,150,"dart",15,0.8,1,0
0.1,1024,70,150,"dart",15,0.8,1,0
0.05,1024,70,150,"dart",15,0.8,1,0
0.01,1024,70,150,"dart",15,0.8,1,0
0.1,2048,70,150,"dart",15,0.8,1,0
0.05,2048,70,150,"dart",15,0.8,1,0.737053371087715
0.01,2048,70,150,"dart",15,0.8,1,0
0.1,256,40,100,"gbdt",20,0.8,1,0
0.05,256,40,100,"gbdt",20,0.8,1,0
0.01,256,40,100,"gbdt",20,0.8,1,0
0.1,512,40,100,"gbdt",20,0.8,1,0
0.05,512,40,100,"gbdt",20,0.8,1,0
0.01,512,40,100,"gbdt",20,0.8,1,0.614279813981565
0.1,1024,40,100,"gbdt",20,0.8,1,0
0.05,1024,40,100,"gbdt",20,0.8,1,0
0.01,1024,40,100,"gbdt",20,0.8,1,0
0.1,2048,40,100,"gbdt",20,0.8,1,0
0.05,2048,40,100,"gbdt",20,0.8,1,0
0.01,2048,40,100,"gbdt",20,0.8,1,0
0.1,256,50,100,"gbdt",20,0.8,1,0
0.05,256,50,100,"gbdt",20,0.8,1,0
0.01,256,50,100,"gbdt",20,0.8,1,0
0.1,512,50,100,"gbdt",20,0.8,1,0
0.05,512,50,100,"gbdt",20,0.8,1,0
0.01,512,50,100,"gbdt",20,0.8,1,0
0.1,1024,50,100,"gbdt",20,0.8,1,-1
0.05,1024,50,100,"gbdt",20,0.8,1,0
0.01,1024,50,100,"gbdt",20,0.8,1,0
0.1,2048,50,100,"gbdt",20,0.8,1,0
0.05,2048,50,100,"gbdt",20,0.8,1,0.593380539548774
0.01,2048,50,100,"gbdt",20,0.8,1,0
0.1,256,60,100,"gbdt",20,0.8,1,0
0.05,256,60,100,"gbdt",20,0.8,1,0
0.01,256,60,100,"gbdt",20,0.8,1,0
0.1,512,60,100,"gbdt",20,0.8,1,0
0.05,512,60,100,"gbdt",20,0.8,1,0.664766702541272
0.01,512,60,100,"gbdt",20,0.8,1,0.643674817218222
0.1,1024,60,100,"gbdt",20,0.8,1,-1
0.05,1024,60,100,"gbdt",20,0.8,1,0
0.01,1024,60,100,"gbdt",20,0.8,1,0
0.1,2048,60,100,"gbdt",20,0.8,1,0
0.05,2048,60,100,"gbdt",20,0.8,1,0
0.01,2048,60,100,"gbdt",20,0.8,1,0
0.1,256,70,100,"gbdt",20,0.8,1,0
0.05,256,70,100,"gbdt",20,0.8,1,0
0.01,256,70,100,"gbdt",20,0.8,1,0
0.1,512,70,100,"gbdt",20,0.8,1,0
0.05,512,70,100,"gbdt",20,0.8,1,0
0.01,512,70,100,"gbdt",20,0.8,1,0
0.1,1024,70,100,"gbdt",20,0.8,1,0
0.05,1024,70,100,"gbdt",20,0.8,1,0
0.01,1024,70,100,"gbdt",20,0.8,1,0
0.1,2048,70,100,"gbdt",20,0.8,1,0
0.05,2048,70,100,"gbdt",20,0.8,1,0
0.01,2048,70,100,"gbdt",20,0.8,1,0
0.1,256,40,150,"gbdt",20,0.8,1,0
0.05,256,40,150,"gbdt",20,0.8,1,0
0.01,256,40,150,"gbdt",20,0.8,1,0
0.1,512,40,150,"gbdt",20,0.8,1,0
0.05,512,40,150,"gbdt",20,0.8,1,0
0.01,512,40,150,"gbdt",20,0.8,1,0
0.1,1024,40,150,"gbdt",20,0.8,1,0
0.05,1024,40,150,"gbdt",20,0.8,1,0
0.01,1024,40,150,"gbdt",20,0.8,1,0.644229814577269
0.1,2048,40,150,"gbdt",20,0.8,1,-1
0.05,2048,40,150,"gbdt",20,0.8,1,0.261572538849815
0.01,2048,40,150,"gbdt",20,0.8,1,0
0.1,256,50,150,"gbdt",20,0.8,1,0
0.05,256,50,150,"gbdt",20,0.8,1,0
0.01,256,50,150,"gbdt",20,0.8,1,0
0.1,512,50,150,"gbdt",20,0.8,1,0
0.05,512,50,150,"gbdt",20,0.8,1,0
0.01,512,50,150,"gbdt",20,0.8,1,0
0.1,1024,50,150,"gbdt",20,0.8,1,0
0.05,1024,50,150,"gbdt",20,0.8,1,0
0.01,1024,50,150,"gbdt",20,0.8,1,0
0.1,2048,50,150,"gbdt",20,0.8,1,0
0.05,2048,50,150,"gbdt",20,0.8,1,0.306328757004484
0.01,2048,50,150,"gbdt",20,0.8,1,0
0.1,256,60,150,"gbdt",20,0.8,1,0
0.05,256,60,150,"gbdt",20,0.8,1,0
0.01,256,60,150,"gbdt",20,0.8,1,0
0.1,512,60,150,"gbdt",20,0.8,1,0
0.05,512,60,150,"gbdt",20,0.8,1,0.612329876927598
0.01,512,60,150,"gbdt",20,0.8,1,0.659284242046362
0.1,1024,60,150,"gbdt",20,0.8,1,0
0.05,1024,60,150,"gbdt",20,0.8,1,0
0.01,1024,60,150,"gbdt",20,0.8,1,0
0.1,2048,60,150,"gbdt",20,0.8,1,0
0.05,2048,60,150,"gbdt",20,0.8,1,0.410028871776746
0.01,2048,60,150,"gbdt",20,0.8,1,0.693703013864013
0.1,256,70,150,"gbdt",20,0.8,1,0
0.05,256,70,150,"gbdt",20,0.8,1,0
0.01,256,70,150,"gbdt",20,0.8,1,0
0.1,512,70,150,"gbdt",20,0.8,1,0
0.05,512,70,150,"gbdt",20,0.8,1,0
0.01,512,70,150,"gbdt",20,0.8,1,0
0.1,1024,70,150,"gbdt",20,0.8,1,0
0.05,1024,70,150,"gbdt",20,0.8,1,0
0.01,1024,70,150,"gbdt",20,0.8,1,0
0.1,2048,70,150,"gbdt",20,0.8,1,0
0.05,2048,70,150,"gbdt",20,0.8,1,0
0.01,2048,70,150,"gbdt",20,0.8,1,0
0.1,256,40,100,"dart",20,0.8,1,0.614047489505685
0.05,256,40,100,"dart",20,0.8,1,0
0.01,256,40,100,"dart",20,0.8,1,0.58413422397668
0.1,512,40,100,"dart",20,0.8,1,0
0.05,512,40,100,"dart",20,0.8,1,0
0.01,512,40,100,"dart",20,0.8,1,0
0.1,1024,40,100,"dart",20,0.8,1,0
0.05,1024,40,100,"dart",20,0.8,1,0
0.01,1024,40,100,"dart",20,0.8,1,0
0.1,2048,40,100,"dart",20,0.8,1,0
0.05,2048,40,100,"dart",20,0.8,1,0
0.01,2048,40,100,"dart",20,0.8,1,0
0.1,256,50,100,"dart",20,0.8,1,0.646419025984599
0.05,256,50,100,"dart",20,0.8,1,0
0.01,256,50,100,"dart",20,0.8,1,0.596688681230962
0.1,512,50,100,"dart",20,0.8,1,0
0.05,512,50,100,"dart",20,0.8,1,0.661551887785293
0.01,512,50,100,"dart",20,0.8,1,0
0.1,1024,50,100,"dart",20,0.8,1,0
